,attraction,category,subcategory,date,avgTa,sumRn,sumSsHr,recommend
9872,블랙스톤제주CC,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9873,라헨느CC,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9874,힐링카약파크비체올린,레저스포츠,수상레저스포츠,20211120,13.9,0.0,8.3,0
9875,골프존카운티,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9876,제주레포츠랜드,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9877,아덴힐골프클럽,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9878,삼다수숲길,레저스포츠,기타레저스포츠,20211120,13.9,0.0,8.3,0
9879,김녕요트투어,레저스포츠,수상레저스포츠,20211120,13.9,0.0,8.3,0
9880,차귀도달래배낚시,레저스포츠,수상레저스포츠,20211120,13.9,0.0,8.3,0
9881,더시에나CC,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9882,탐라승마장,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9883,제주승마공원,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9884,한라산CC,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9885,차귀도유람선,레저스포츠,기타레저스포츠,20211120,13.9,0.0,8.3,0
9886,J1카트클럽,레저스포츠,육상레저스포츠,20211120,13.9,0.0,8.3,0
9887,차귀도배낚시안내소,레저스포츠,수상레저스포츠,20211120,13.9,0.0,8.3,0
9888,우진해장국,음식,한식,20211120,13.9,0.0,8.3,1
9889,카페노티드제주,음식,카페/찻집,20211120,13.9,0.0,8.3,1
9890,자매국수본점,음식,한식,20211120,13.9,0.0,8.3,1
9891,블루보틀제주,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9892,우동카덴,음식,외국식,20211120,13.9,0.0,8.3,0
9893,숙성도노형본관,음식,한식,20211120,13.9,0.0,8.3,0
9894,랜디스도넛제주직영점,음식,간이음식,20211120,13.9,0.0,8.3,0
9895,델문도,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9896,스타벅스제주서해안로DT점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9897,스타벅스제주용담DT점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9898,몽상드애월,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9899,스타벅스제주애월DT점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9900,새빌,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9901,제주김만복본점,음식,간이음식,20211120,13.9,0.0,8.3,0
9902,명월국민학교,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9903,늘봄흑돼지,음식,한식,20211120,13.9,0.0,8.3,0
9904,애월카페거리,음식,음식점기타,20211120,13.9,0.0,8.3,0
9905,명진전복,음식,전문음식,20211120,13.9,0.0,8.3,0
9906,올래국수,음식,한식,20211120,13.9,0.0,8.3,0
9907,상춘재[한식],음식,한식,20211120,13.9,0.0,8.3,0
9908,고집돌우럭제주공항점,음식,한식,20211120,13.9,0.0,8.3,0
9909,카페진정성종점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9910,UMU,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9911,이춘옥원조고등어쌈밥,음식,한식,20211120,13.9,0.0,8.3,0
9912,오드랑베이커리,음식,간이음식,20211120,13.9,0.0,8.3,0
9913,제주하멜,음식,간이음식,20211120,13.9,0.0,8.3,0
9914,곰막,음식,한식,20211120,13.9,0.0,8.3,0
9915,김희선제주몸국,음식,한식,20211120,13.9,0.0,8.3,0
9916,애월더선셋,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9917,봄날카페,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9918,돈사돈본관,음식,한식,20211120,13.9,0.0,8.3,0
9919,제주광해애월점,음식,전문음식,20211120,13.9,0.0,8.3,0
9920,카페나모나모,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9921,순옥이네명가,음식,전문음식,20211120,13.9,0.0,8.3,0
9922,도두해녀의집,음식,전문음식,20211120,13.9,0.0,8.3,0
9923,스타벅스제주함덕점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9924,스타벅스제주외도DT점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9925,호텔샌드,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9926,빵귿,음식,간이음식,20211120,13.9,0.0,8.3,0
9927,카페모알보알,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9928,제주시새우리제주점,음식,간이음식,20211120,13.9,0.0,8.3,0
9929,소금바치순이네,음식,한식,20211120,13.9,0.0,8.3,0
9930,수우동,음식,외국식,20211120,13.9,0.0,8.3,0
9931,너와의첫여행,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9932,고집돌우럭함덕점,음식,한식,20211120,13.9,0.0,8.3,0
9933,노라바,음식,간이음식,20211120,13.9,0.0,8.3,0
9934,스타벅스제주도남DT점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9935,우무제주시점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9936,산도롱맨도롱,음식,한식,20211120,13.9,0.0,8.3,0
9937,칠돈가본점,음식,한식,20211120,13.9,0.0,8.3,0
9938,스타벅스제주협재점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9939,은희네해장국노형점,음식,한식,20211120,13.9,0.0,8.3,0
9940,장인의집,음식,한식,20211120,13.9,0.0,8.3,0
9941,유리네,음식,한식,20211120,13.9,0.0,8.3,0
9942,하이엔드제주,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9943,오드씽,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9944,제주김만복동문시장점,음식,간이음식,20211120,13.9,0.0,8.3,0
9945,한림칼국수,음식,한식,20211120,13.9,0.0,8.3,0
9946,은희네해장국,음식,한식,20211120,13.9,0.0,8.3,0
9947,제주김만복애월점,음식,간이음식,20211120,13.9,0.0,8.3,0
9948,다운타우너제주애월,음식,간이음식,20211120,13.9,0.0,8.3,0
9949,맥도날드제주노형DT점,음식,간이음식,20211120,13.9,0.0,8.3,0
9950,낭뜰에쉼팡,음식,한식,20211120,13.9,0.0,8.3,0
9951,스타벅스제주일도DT점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9952,풍림다방,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9953,울트라마린,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9954,제주삼대국수회관본점,음식,한식,20211120,13.9,0.0,8.3,0
9955,곤밥2,음식,한식,20211120,13.9,0.0,8.3,0
9956,듀포레,음식,간이음식,20211120,13.9,0.0,8.3,0
9957,애월빵공장앤카페,음식,간이음식,20211120,13.9,0.0,8.3,0
9958,선흘곶,음식,한식,20211120,13.9,0.0,8.3,0
9959,미깡창고감귤밭,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9960,해녀잠수촌,음식,전문음식,20211120,13.9,0.0,8.3,0
9961,맥도날드제주공항DT점,음식,간이음식,20211120,13.9,0.0,8.3,0
9962,그러므로PART2,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9963,스타벅스제주삼화DT점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9964,외도339,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9965,넉둥베기고사리육개장,음식,한식,20211120,13.9,0.0,8.3,0
9966,신설오름,음식,한식,20211120,13.9,0.0,8.3,0
9967,단소[한식],음식,한식,20211120,13.9,0.0,8.3,0
9968,흑돈가,음식,한식,20211120,13.9,0.0,8.3,0
9969,한림칼국수제주공항점,음식,한식,20211120,13.9,0.0,8.3,0
9970,도치돌한우숯불,음식,한식,20211120,13.9,0.0,8.3,0
9971,물항식당본점,음식,한식,20211120,13.9,0.0,8.3,0
9972,카페말로,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9973,바다속고등어쌈밥,음식,한식,20211120,13.9,0.0,8.3,0
9974,카페그라나다,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9975,골막식당,음식,한식,20211120,13.9,0.0,8.3,0
9976,면뽑는선생만두빚는아내,음식,한식,20211120,13.9,0.0,8.3,0
9977,노을리,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9978,구좌상회,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9979,돌카롱제주공항점,음식,간이음식,20211120,13.9,0.0,8.3,0
9980,안도르,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9981,국시트멍,음식,한식,20211120,13.9,0.0,8.3,0
9982,연동마라도,음식,전문음식,20211120,13.9,0.0,8.3,0
9983,우니담,음식,한식,20211120,13.9,0.0,8.3,0
9984,어마장장,음식,전문음식,20211120,13.9,0.0,8.3,0
9985,커피템플,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9986,제주마당,음식,전문음식,20211120,13.9,0.0,8.3,0
9987,폴바셋제주아라DT점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9988,은희네해장국2호점,음식,한식,20211120,13.9,0.0,8.3,0
9989,협재해녀의집,음식,전문음식,20211120,13.9,0.0,8.3,0
9990,한라봉스시,음식,외국식,20211120,13.9,0.0,8.3,0
9991,벵디,음식,한식,20211120,13.9,0.0,8.3,0
9992,피커스,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9993,고이정본점,음식,한식,20211120,13.9,0.0,8.3,0
9994,원담,음식,전문음식,20211120,13.9,0.0,8.3,0
9995,맥도날드제주시청DT점,음식,간이음식,20211120,13.9,0.0,8.3,0
9996,카페글렌코,음식,카페/찻집,20211120,13.9,0.0,8.3,0
9997,문개항아리애월점,음식,간이음식,20211120,13.9,0.0,8.3,0
9998,대우정,음식,전문음식,20211120,13.9,0.0,8.3,0
9999,돈사돈별관,음식,한식,20211120,13.9,0.0,8.3,0
10000,온오프,음식,전문음식,20211120,13.9,0.0,8.3,0
10001,문개항아리조천본점,음식,간이음식,20211120,13.9,0.0,8.3,0
10002,제주예찬,음식,한식,20211120,13.9,0.0,8.3,0
10003,민경이네어등포해녀촌,음식,전문음식,20211120,13.9,0.0,8.3,0
10004,블랑로쉐,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10005,연돈볼카츠제주사수점,음식,전문음식,20211120,13.9,0.0,8.3,0
10006,별돈별정원점,음식,한식,20211120,13.9,0.0,8.3,0
10007,해녀김밥본점,음식,간이음식,20211120,13.9,0.0,8.3,0
10008,장모식탁,음식,한식,20211120,13.9,0.0,8.3,0
10009,삼무국수,음식,한식,20211120,13.9,0.0,8.3,0
10010,바다를본돼지제주협재판포본점,음식,한식,20211120,13.9,0.0,8.3,0
10011,으뜨미,음식,한식,20211120,13.9,0.0,8.3,0
10012,오엘이에프,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10013,뚱보아저씨[한식],음식,한식,20211120,13.9,0.0,8.3,0
10014,하갈비국수,음식,한식,20211120,13.9,0.0,8.3,0
10015,성미가든,음식,한식,20211120,13.9,0.0,8.3,0
10016,그초록,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10017,금악똣똣라면,음식,전문음식,20211120,13.9,0.0,8.3,0
10018,해월정,음식,한식,20211120,13.9,0.0,8.3,0
10019,용두암오메기떡,음식,간이음식,20211120,13.9,0.0,8.3,0
10020,논짓물,음식,한식,20211120,13.9,0.0,8.3,0
10021,스타벅스제주노형점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10022,돈고팡,음식,한식,20211120,13.9,0.0,8.3,0
10023,레이지펌프,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10024,몬스터살롱,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10025,옹포바다횟집,음식,전문음식,20211120,13.9,0.0,8.3,0
10026,춘심이네2호점,음식,한식,20211120,13.9,0.0,8.3,0
10027,교래흑돼지본점,음식,한식,20211120,13.9,0.0,8.3,0
10028,앤트러사이트한림,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10029,썬셋클리프,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10030,본카페,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10031,교래손칼국수,음식,한식,20211120,13.9,0.0,8.3,0
10032,도두반점제주사수본점,음식,외국식,20211120,13.9,0.0,8.3,0
10033,은혜전복,음식,한식,20211120,13.9,0.0,8.3,0
10034,라마다제주함덕호텔,음식,전문음식,20211120,13.9,0.0,8.3,0
10035,잇칸시타[일식],음식,외국식,20211120,13.9,0.0,8.3,0
10036,뚱딴지,음식,한식,20211120,13.9,0.0,8.3,0
10037,도토리키친,음식,외국식,20211120,13.9,0.0,8.3,0
10038,유람위드북스,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10039,스타벅스제주칠성점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10040,덕인당신촌본점,음식,간이음식,20211120,13.9,0.0,8.3,0
10041,다가미,음식,간이음식,20211120,13.9,0.0,8.3,0
10042,산지물본점,음식,전문음식,20211120,13.9,0.0,8.3,0
10043,앙뚜아네트용담점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10044,카페더콘테나,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10045,남춘식당,음식,한식,20211120,13.9,0.0,8.3,0
10046,바당길,음식,한식,20211120,13.9,0.0,8.3,0
10047,충민정[한식],음식,한식,20211120,13.9,0.0,8.3,0
10048,이익새양과점,음식,간이음식,20211120,13.9,0.0,8.3,0
10049,일통이반,음식,전문음식,20211120,13.9,0.0,8.3,0
10050,도민상회본점,음식,한식,20211120,13.9,0.0,8.3,0
10051,종달수다뜰,음식,한식,20211120,13.9,0.0,8.3,0
10052,황해식당,음식,한식,20211120,13.9,0.0,8.3,0
10053,애월찜,음식,한식,20211120,13.9,0.0,8.3,0
10054,삼성혈해물탕,음식,한식,20211120,13.9,0.0,8.3,0
10055,국수만찬,음식,한식,20211120,13.9,0.0,8.3,0
10056,카페공백,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10057,순수한둠비,음식,한식,20211120,13.9,0.0,8.3,0
10058,곽지해녀의집,음식,전문음식,20211120,13.9,0.0,8.3,0
10059,비양놀,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10060,화목원[한식],음식,한식,20211120,13.9,0.0,8.3,0
10061,아라파파,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10062,도두후레쉬,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10063,치저스,음식,전문음식,20211120,13.9,0.0,8.3,0
10064,리치망고애월본점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10065,백리향[한식],음식,한식,20211120,13.9,0.0,8.3,0
10066,협재해물라면오빠네,음식,전문음식,20211120,13.9,0.0,8.3,0
10067,제주고기국수만세국수본점,음식,한식,20211120,13.9,0.0,8.3,0
10068,청파식당횟집,음식,전문음식,20211120,13.9,0.0,8.3,0
10069,용두암해녀촌,음식,전문음식,20211120,13.9,0.0,8.3,0
10070,달이뜨는식탁,음식,전문음식,20211120,13.9,0.0,8.3,0
10071,황금어장,음식,한식,20211120,13.9,0.0,8.3,0
10072,스타벅스제주노형공원점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10073,버거요제주본점,음식,간이음식,20211120,13.9,0.0,8.3,0
10074,이금돈지,음식,한식,20211120,13.9,0.0,8.3,0
10075,포도원흑돼지,음식,한식,20211120,13.9,0.0,8.3,0
10076,별돈별협재해변점,음식,한식,20211120,13.9,0.0,8.3,0
10077,송당의아침,음식,간이음식,20211120,13.9,0.0,8.3,0
10078,크랩잭제주,음식,전문음식,20211120,13.9,0.0,8.3,0
10079,돈카츠서황,음식,전문음식,20211120,13.9,0.0,8.3,0
10080,제주옥편,음식,한식,20211120,13.9,0.0,8.3,0
10081,아니따,음식,전문음식,20211120,13.9,0.0,8.3,0
10082,짬뽕에취한날[중식],음식,외국식,20211120,13.9,0.0,8.3,0
10083,카페쌀쌀,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10084,명랑스낵,음식,간이음식,20211120,13.9,0.0,8.3,0
10085,홀츠애월,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10086,대춘해장국,음식,한식,20211120,13.9,0.0,8.3,0
10087,삼다도횟집본점,음식,전문음식,20211120,13.9,0.0,8.3,0
10088,용출횟집,음식,전문음식,20211120,13.9,0.0,8.3,0
10089,스타벅스제주시청점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10090,제주바솔트,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10091,도갈비,음식,한식,20211120,13.9,0.0,8.3,0
10092,덕인당제주점,음식,간이음식,20211120,13.9,0.0,8.3,0
10093,투썸플레이스제주애월한담점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10094,안녕협재씨,음식,한식,20211120,13.9,0.0,8.3,0
10095,미스틱3도,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10096,크라운돼지,음식,한식,20211120,13.9,0.0,8.3,0
10097,협재칼국수,음식,한식,20211120,13.9,0.0,8.3,0
10098,바다보는날애월해안도로점,음식,전문음식,20211120,13.9,0.0,8.3,0
10099,솔지식당1호점,음식,한식,20211120,13.9,0.0,8.3,0
10100,오름나그네,음식,한식,20211120,13.9,0.0,8.3,0
10101,태백산제주본점,음식,한식,20211120,13.9,0.0,8.3,0
10102,함덕골목,음식,한식,20211120,13.9,0.0,8.3,0
10103,꼬스뗀뇨,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10104,산지해장국,음식,한식,20211120,13.9,0.0,8.3,0
10105,섬소나이,음식,전문음식,20211120,13.9,0.0,8.3,0
10106,다가미애월점,음식,간이음식,20211120,13.9,0.0,8.3,0
10107,지지지제주흑돼지전문점,음식,한식,20211120,13.9,0.0,8.3,0
10108,온기,음식,한식,20211120,13.9,0.0,8.3,0
10109,마루해물라면,음식,간이음식,20211120,13.9,0.0,8.3,0
10110,새들러하우스제주애월점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10111,맥도날드제주일도DT점,음식,간이음식,20211120,13.9,0.0,8.3,0
10112,뜰에,음식,한식,20211120,13.9,0.0,8.3,0
10113,투썸플레이스제주용두암점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10114,태광식당,음식,한식,20211120,13.9,0.0,8.3,0
10115,잔물결,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10116,돌카롱사려니숲길점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10117,평대스낵,음식,간이음식,20211120,13.9,0.0,8.3,0
10118,어박사한림점,음식,전문음식,20211120,13.9,0.0,8.3,0
10119,정가네밥상,음식,한식,20211120,13.9,0.0,8.3,0
10120,애월그때그집본점,음식,한식,20211120,13.9,0.0,8.3,0
10121,김녕오라이,음식,전문음식,20211120,13.9,0.0,8.3,0
10122,문문선,음식,전문음식,20211120,13.9,0.0,8.3,0
10123,우유부단,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10124,해녀촌식당,음식,전문음식,20211120,13.9,0.0,8.3,0
10125,애월하미,음식,전문음식,20211120,13.9,0.0,8.3,0
10126,회춘,음식,한식,20211120,13.9,0.0,8.3,0
10127,이스트포레스트,음식,전문음식,20211120,13.9,0.0,8.3,0
10128,망고홀릭애월해안도로점,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10129,모이세해장국본점,음식,한식,20211120,13.9,0.0,8.3,0
10130,해녀의집,음식,전문음식,20211120,13.9,0.0,8.3,0
10131,묘한식당,음식,전문음식,20211120,13.9,0.0,8.3,0
10132,스시애월,음식,외국식,20211120,13.9,0.0,8.3,0
10133,오지힐,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10134,만배회센타,음식,전문음식,20211120,13.9,0.0,8.3,0
10135,선흘방주할머니식당,음식,한식,20211120,13.9,0.0,8.3,0
10136,신의한모,음식,음식점기타,20211120,13.9,0.0,8.3,0
10137,아웃백스테이크하우스제주점,음식,전문음식,20211120,13.9,0.0,8.3,0
10138,경성회센터,음식,전문음식,20211120,13.9,0.0,8.3,0
10139,월정리갈비밥,음식,한식,20211120,13.9,0.0,8.3,0
10140,에이바우트스타디움,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10141,엘리사,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10142,모살물,음식,전문음식,20211120,13.9,0.0,8.3,0
10143,하우투플레이,음식,간이음식,20211120,13.9,0.0,8.3,0
10144,제주순풍해장국함덕점,음식,한식,20211120,13.9,0.0,8.3,0
10145,해녀세자매,음식,한식,20211120,13.9,0.0,8.3,0
10146,집의기록상점카페,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10147,두갓,음식,카페/찻집,20211120,13.9,0.0,8.3,0
10148,산방식당제주점,음식,한식,20211120,13.9,0.0,8.3,0
10149,대춘해장국노형점,음식,한식,20211120,13.9,0.0,8.3,0
10150,은희네해장국함덕점,음식,한식,20211120,13.9,0.0,8.3,0
10151,인디언키친,음식,외국식,20211120,13.9,0.0,8.3,0
10152,명리동식당,음식,한식,20211120,13.9,0.0,8.3,0
10153,그랜드하얏트제주,숙박,호텔,20211120,13.9,0.0,8.3,1
10154,한화리조트제주,숙박,콘도미니엄,20211120,13.9,0.0,8.3,1
10155,소노벨제주,숙박,콘도미니엄,20211120,13.9,0.0,8.3,1
10156,메종글래드제주호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10157,라마다프라자제주호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10158,신라스테이제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10159,라마다제주시티홀호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10160,롯데시티호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10161,글로스터호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10162,호텔휘슬락,숙박,호텔,20211120,13.9,0.0,8.3,0
10163,호텔시리우스제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10164,오리엔탈호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10165,그라벨호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10166,캠퍼트리호텔앤리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10167,베스트웨스턴제주호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10168,제주드림타워복합리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10169,오션스위츠제주호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10170,호텔난타,숙박,호텔,20211120,13.9,0.0,8.3,0
10171,호텔리젠트마린,숙박,호텔,20211120,13.9,0.0,8.3,0
10172,유탑유블레스호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10173,호텔위드제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10174,제주칼호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10175,마레보리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10176,베니키아호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10177,아시아제주노형호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10178,라마다바이윈덤제주더함덕호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10179,다인오세아노호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10180,탐라스테이호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10181,에벤에셀호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10182,라온호텔앤리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10183,아스타호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10184,제주노블레스관광호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10185,에코그린리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10186,호텔에어시티제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10187,블루하와이리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10188,제주센트럴시티호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10189,팜파스호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10190,유니호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10191,스타즈호텔제주로베로점,숙박,호텔,20211120,13.9,0.0,8.3,0
10192,신신호텔제주공항점,숙박,호텔,20211120,13.9,0.0,8.3,0
10193,풀빌라소랑,숙박,펜션/민박,20211120,13.9,0.0,8.3,0
10194,켄싱턴리조트제주한림점,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10195,호텔샬롬제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10196,호텔더원,숙박,호텔,20211120,13.9,0.0,8.3,0
10197,애월스테이인제주,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10198,베니키아아이진호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10199,호텔레오,숙박,호텔,20211120,13.9,0.0,8.3,0
10200,빌라드애월호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10201,블루하와이호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10202,벤티모호텔앤레지던스,숙박,호텔,20211120,13.9,0.0,8.3,0
10203,다인리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10204,통나무파크,숙박,펜션/민박,20211120,13.9,0.0,8.3,0
10205,제주펄관광호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10206,수앤수리조트&호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10207,로얄호텔제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10208,마이테르,숙박,호스텔,20211120,13.9,0.0,8.3,0
10209,아이미제주비치호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10210,어반아일랜드,숙박,호텔,20211120,13.9,0.0,8.3,0
10211,토비스콘도제주,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10212,금강산콘도제주,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10213,에스호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10214,잇츠힐펜션,숙박,펜션/민박,20211120,13.9,0.0,8.3,0
10215,코쿤호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10216,그림리조트,숙박,펜션/민박,20211120,13.9,0.0,8.3,0
10217,플로라호텔해마,숙박,호텔,20211120,13.9,0.0,8.3,0
10218,빌레리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10219,샐리스제주호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10220,더스테이센추리호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10221,엠버호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10222,호텔컬리넌제주,숙박,호텔,20211120,13.9,0.0,8.3,0
10223,일성콘도제주비치,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10224,호텔펄리플러스,숙박,호텔,20211120,13.9,0.0,8.3,0
10225,하모니리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10226,아르본유스호스텔리조트,숙박,호스텔,20211120,13.9,0.0,8.3,0
10227,알앤티호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10228,호텔스위트캐슬,숙박,호텔,20211120,13.9,0.0,8.3,0
10229,오드리인,숙박,호텔,20211120,13.9,0.0,8.3,0
10230,돌하르방캠핑장,숙박,캠핑,20211120,13.9,0.0,8.3,0
10231,어반스테이제주연동,숙박,호텔,20211120,13.9,0.0,8.3,0
10232,올레리조트,숙박,콘도미니엄,20211120,13.9,0.0,8.3,0
10233,제주팔레스호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10234,아길라호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10235,앨리스앤트렁크호텔,숙박,호텔,20211120,13.9,0.0,8.3,0
10236,아빌로스레지던스,숙박,호텔,20211120,13.9,0.0,8.3,0
10237,신창풍차해안도로,기타관광,데이트코스,20211120,13.9,0.0,8.3,1
10238,스누피가든,기타관광,기타관광,20211120,13.9,0.0,8.3,1
10239,용두암,기타관광,기타관광,20211120,13.9,0.0,8.3,1
10240,도두동무지개해안도로,기타관광,데이트코스,20211120,13.9,0.0,8.3,0
